Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.295350958,-0.275379847,0.093065728,-0.403902268,0.4976267
4.305360958,-0.010349435,-0.161412132,0.136853498,0.211872289
4.315370958,-0.022144237,-0.300007589,0.941975332,0.988843995
4.325379958,-0.176046562,-0.137465116,1.14992337,1.171414874
4.335389958,-0.272817195,0.260975542,-0.490087888,0.618646582
4.345399958,0.053234604,-0.120240781,0.786371568,0.797290418
4.355409958,-0.350665855,-0.178485381,0.736885997,0.835358932
4.365449958,0.400580027,0.309054291,-1.225323216,1.325668095
4.375459958,0.99697395,0.243632536,-1.153951517,1.544317964
4.385468958,0.083311713,-0.077329929,0.205975773,0.235258961
4.395478958,-0.212482207,0.185348733,-0.142808887,0.316065214
4.405488958,0.096580873,-0.201148037,0.381537838,0.441994932
4.415498958,0.115494861,-0.409325488,0.584779453,0.723086043
4.425508958,0.145261913,-0.005662532,-1.352337019,1.36012812
4.435517958,0.085436153,-0.049072342,-0.597377864,0.605448382
4.445527958,0.018222829,-0.105325585,1.915939611,1.918919004
4.455537958,0.168968745,0.736973047,-2.62645525,2.733120358
4.465547958,0.132976118,0.21883316,-0.502200395,0.563716096
4.475556958,-0.266416413,0.008179085,0.193498399,0.329372484
4.485597958,-0.177980821,-0.033255957,-1.55510501,1.565610016
4.495606958,-0.319289659,-0.344275689,-0.201441842,0.510930966
4.505616958,-0.177491592,-0.017741051,-1.886852052,1.895264804
4.515626958,-0.321737194,-0.368650355,0.379931608,0.619488445
4.525636958,0.10724021,0.065693482,0.316410965,0.340487878
4.535645958,0.492700753,0.12544304,-1.324030064,1.418289674
4.545655958,-0.150806114,-0.106174235,-0.341836998,0.388417283
4.555665958,-0.531858058,-0.027800358,-0.181646093,0.562708767
4.565675958,-0.265909167,0.077703174,-0.093989314,0.292539671
4.575685958,-0.022821164,0.135851778,0.722700652,0.735712405
4.585694958,0.138702104,0.452656206,0.617547249,0.778139139
4.595735958,-0.12306188,0.313982142,0.109819481,0.354667915
4.605744958,-0.413776827,0.2026875,-0.222618703,0.511715323
4.615754958,-0.130305703,0.225789703,0.615909444,0.668808649
4.625764958,-0.141734899,0.222632882,1.333559271,1.359424331
4.635774958,-0.341710296,0.431684217,-0.020067644,0.550926402
4.645783958,0.196851065,0.072161457,0.517097347,0.557985021
4.655793958,-0.077998915,-0.03413768,-0.459739085,0.467556668
4.665803958,0.149852315,-0.276404133,-0.045893041,0.317743816
4.675813958,0.257921212,-0.229391533,0.097259077,0.35861282
4.685822958,0.026780979,-0.003692544,-1.205715748,1.20601879
4.695832958,-0.015015887,-0.536100944,0.758267511,0.92876225
4.705842958,0.229902122,-0.455416421,0.135357195,0.52780742
4.715882958,0.52184598,-0.41341028,-0.289637734,0.7260312
4.725892958,-0.133176312,0.038463807,-1.254467493,1.262103041
4.735902958,-0.166608571,-0.037350022,0.636329091,0.658838487
4.745912958,0.157609286,0.053333496,-0.134578346,0.214001121
4.755921958,0.189713387,0.102452519,-2.036646023,2.048027029
4.765931958,0.061352011,0.127087186,-0.376374747,0.401961655
4.775941958,-0.180515424,-0.099116911,0.192347667,0.281793551
4.785951958,-0.135730083,-0.281347954,-1.702575881,1.730995078
4.795960958,-0.809053941,0.013873812,-1.46466554,1.673321818
4.805977375,-0.224243059,0.157870638,0.360186145,0.452705365
4.815987375,0.223713411,0.441588268,-0.675481462,0.837450353
4.825997375,0.120012311,0.402768201,-0.275512031,0.502525678
4.836037375,0.128856654,0.120827467,0.141596759,0.226391157
4.846047375,0.146168944,-0.226604421,-0.681763126,0.733154747
4.856057375,-0.004411251,-0.553799844,0.869043011,1.030509331
4.866066375,-0.32374838,-0.682596646,0.294640612,0.810903376
4.876076375,-0.485991877,-0.784132084,-0.996353268,1.357855318
4.886086375,-0.02948815,-0.551479231,0.700459013,0.891987512
4.896096375,0.120097945,-0.588821121,0.821313944,1.017688766
4.906105375,-0.051172319,-0.161459367,0.618631908,0.641399385
4.916115375,-0.101575364,0.035875884,1.586298151,1.589951715
4.926125375,-0.091259249,0.210747229,-0.668256058,0.706617862
4.936135375,0.054674755,-0.185204032,-0.105560954,0.220074936
4.946144375,0.519469051,-0.106621364,0.475071069,0.711975232
4.956185375,0.064665747,-0.183830558,-0.733695171,0.759133676
4.966194375,-0.100270667,-0.281358004,-0.580235581,0.652602377
4.976204375,-0.160300704,-0.737520055,0.869323093,1.151240542
4.986214375,0.354096343,-0.360428001,-0.094751206,0.514072325
4.996224375,0.275228806,0.26558768,-2.030264372,2.06597704
5.006234375,0.337508743,-0.730078084,2.009265851,2.164272492
5.016243375,0.411408851,-0.132044455,-0.674547077,0.801066002
5.026253375,0.455879521,0.813898651,-1.965423428,2.175579555
5.036263375,0.199168755,0.414547855,2.34901013,2.393609557
5.046273375,-0.205308587,1.03861687,-1.815463396,2.101614608
5.056282375,-0.076070773,0.795137275,-0.920455239,1.218715675
5.066292375,-0.424781396,-0.081212161,0.062957556,0.437033527
5.076332375,-0.006884678,-0.317373271,-1.368615083,1.404948553
5.086342375,0.205421384,-0.360320302,-1.116028816,1.19060866
5.096352375,0.173664205,-0.215508744,-0.165578529,0.32252058
5.106362375,0.023662903,-0.186300513,-0.373934703,0.418443517
5.116371375,-0.378623695,-0.047765813,-1.2620028,1.31844171
5.126381375,-0.399007564,0.003850245,0.034007991,0.400472726
5.136391375,0.178998364,0.116696382,0.00271954,0.213695709
5.146401375,0.426692267,0.034619747,-0.100426514,0.43971616
5.156411375,-0.18256829,-0.237825794,0.562494544,0.637410701
5.166420375,0.088957319,-0.177850684,0.305343356,0.364388303
5.176430375,-0.124184564,-0.04912192,-1.262962328,1.27000339
5.186470375,-0.238393613,0.059353734,0.05795117,0.252413785
5.196480375,-0.474959533,-0.208305596,2.906781294,2.952686111
5.206490375,-0.116815418,-0.373689267,0.412390087,0.568643204
5.216500375,-0.159361934,-0.456724041,0.466729431,0.672182593
5.226509375,-0.187866946,-0.469971091,-0.622819684,0.80254045
5.236519375,-0.28849475,-0.705169457,0.297538492,0.817937857
5.246529375,0.003863712,-0.473234422,0.386072938,0.610752045
5.256539375,0.120169126,-0.544020815,-0.765063145,0.946425317
5.266548375,0.449045039,-0.631921386,-0.316924936,0.837500747
5.276558375,0.413998619,-1.043532843,0.41236202,1.195992511
5.286568375,0.066756601,-1.090147577,-0.490694245,1.197355012
5.296578375,0.15383076,-0.895314112,-0.46035889,1.018421116
5.306618375,-0.143428838,-1.123603299,0.446892752,1.217690164
5.316628375,0.427210915,-0.890418824,-0.118332442,0.994664473
5.326638375,0.161101718,-0.757546403,-0.952924243,1.227963733
5.336647375,-0.273717338,-0.726209785,-0.663847842,1.021271653
5.346657375,0.126276122,-0.516594925,0.538601652,0.756906675
5.356667375,-0.068804319,-0.184069727,-1.147968646,1.164666352
5.366677375,-0.182443105,-0.346516123,0.468365482,0.61051219
5.376686375,0.020324664,-0.273178316,-0.767097391,0.814541522
5.386696375,0.41437518,-0.222382968,-0.878616073,0.996557664
5.396706375,0.060308415,-0.316205216,0.466935838,0.567143651
5.406716375,-0.111405438,-0.256505528,-0.98557568,1.024483128
5.416725375,0.199945192,-0.143495313,-0.13290078,0.279699128
5.426766375,0.023516005,0.236621871,-0.669827789,0.710782793
5.436776375,0.291321513,0.420015002,-0.036567317,0.512462676
5.446785375,0.210157902,0.387289598,-0.973526323,1.06860333
5.456795375,-0.089498214,0.227286389,-0.205216219,0.319034057
5.466805375,0.148503728,0.186390962,0.066268834,0.247359064
5.476815375,0.22234445,0.152187126,-0.608334376,0.665333517
5.486824375,-0.042875001,-0.288654233,-0.079987571,0.30258477
5.496834375,-0.342072787,-0.368353207,-0.478927892,0.694312468
5.506844375,-0.319622731,-0.079343656,0.210468189,0.390833679
5.516854375,-0.602709026,-0.220305398,0.171263192,0.664171453
5.526863375,-0.287204361,-0.305487782,0.525412672,0.672210983
5.536873375,-0.203724576,-0.151372481,-0.520975805,0.579511105
5.546913375,0.088607948,-0.06411011,-0.402033498,0.416644223
5.556923375,0.631115348,0.099571578,1.070053328,1.246288573
5.566933375,-0.032363964,0.223260636,-0.504781941,0.552899218
5.576943375,-0.271687477,0.84363262,-1.215476505,1.504298247
5.586953375,0.044582352,0.430134669,0.914830803,1.011888737
5.596962375,0.283697347,-0.086615938,0.681890595,0.743613669
5.606972375,0.055110126,-0.263756989,0.431803427,0.508978463
5.616982375,-0.415025719,-0.519485569,1.07134147,1.260906083
5.626992375,-0.427626944,-0.691964982,-0.567011518,0.991555546
5.637001375,-0.04120986,-0.544690723,-0.601988978,0.812881889
5.647011375,-0.01708571,-0.642350992,-0.384955536,0.749064405
5.657021375,-0.057968455,-0.986882167,0.614960441,1.164247868
5.667061375,0.120690734,-1.165387794,0.916793128,1.487684309
5.677071375,-0.056068494,-0.851253223,-2.190901419,2.351132653
5.687081375,0.847332592,-0.985321034,-0.38254122,1.35468367
5.697090375,0.460066017,-1.161839704,0.676695344,1.421073125
5.707100375,-0.22882523,-0.886797204,-1.399536914,1.672565048
5.717110375,0.134994375,-0.85443959,0.351630499,0.933774332
5.727120375,-0.107718174,-1.028507545,0.440382462,1.123996303
5.737130375,-0.078341964,-0.757314999,-0.76955673,1.082534541
5.747139375,-0.169314425,-0.846833459,-0.265248413,0.90341076
5.757149375,-0.122183912,-1.012461251,0.238437175,1.047310355
5.767159375,-0.239426195,-1.045228828,-0.334012839,1.123117439
5.777199375,0.267780404,-0.956254233,-0.330211564,1.046502833
5.787209375,0.216166465,-1.085366528,-0.326637161,1.153880529
5.797219375,-0.037981137,-1.284123694,-0.070359546,1.286610545
5.807253875,0.056190884,-1.235950385,-0.332966187,1.281248317
5.817263875,-0.098349217,-1.272242883,-0.422156106,1.344057402
5.827273875,0.006200424,-1.061686767,-0.126225598,1.069181995
5.837283875,-0.111565569,-0.959336081,-0.146495556,0.97684878
5.847292875,-0.113646447,-0.916544548,-0.203007726,0.945611739
5.857302875,0.01743457,-0.739549331,-0.259926277,0.784091096
5.867312875,-0.010550478,-0.658247378,-0.22759059,0.696561843
5.877322875,0.079854346,-0.576546281,-0.156225908,0.602651528
5.887332875,0.070181316,-0.372300991,-0.230144069,0.443282909
5.897372875,0.072193543,-0.127588712,-0.143469037,0.205119848
5.907382875,0.00136189,-0.171230484,-0.108652377,0.202798108
5.917391875,-0.125270949,-0.337687229,-0.171243896,0.398810666
5.927401875,-0.002136189,-0.214717342,-0.139335641,0.255973672
5.937411875,0.071833684,-0.177227809,-0.153437955,0.245179486
5.947421875,-0.048192441,-0.275338094,-0.232859516,0.363809197
5.957430875,0.178677425,-0.211786279,-0.093216897,0.292349859
5.967440875,0.144640618,-0.078080209,-0.275959343,0.321202407
5.977450875,-0.00246515,-0.07507094,-0.086834076,0.114812368
5.987460875,-0.077698313,-0.03773073,-0.159516136,0.181400203
5.997469875,-0.091630273,-0.111088655,0.008476124,0.144252005
6.007479875,-0.046862894,-0.09589092,-0.292134495,0.311020518
6.017520875,0.078396051,-0.152452371,-0.223092912,0.281350517
6.027529875,-0.003554687,-0.213056988,-0.095886735,0.233666819
6.037539875,0.035017367,-0.102930273,-0.185157931,0.214719157
6.047549875,0.057767165,-0.047894635,0.025218456,0.07916383
6.057559875,-0.135879607,-0.032154679,-0.26842696,0.302572675
6.067568875,0.019107568,-0.097953141,-0.099716077,0.141078748
6.077578875,0.001848086,-0.15130977,-0.329423359,0.362515946
6.087588875,0.043261977,-0.151932133,-0.071320828,0.173325221
6.097598875,0.025832231,-0.059234652,-0.017601289,0.066976515
6.107607875,0.00635247,-0.127638176,-0.420296692,0.439296218
6.117617875,0.116375598,-0.101791528,-0.156317124,0.219863226
6.127627875,0.027883124,-0.09944144,-0.049672682,0.114601239
6.137667875,-0.088710904,-0.133205073,-0.27336084,0.316763894
6.147677875,0.060060297,-0.137167767,-0.016245904,0.150619272
6.157687875,0.045080918,-0.070568748,-0.235704771,0.250137915
6.167697875,0.018934125,-0.000335228,-0.085318478,0.087394829
6.177706875,-0.180981886,-0.030691231,-0.375155602,0.417657899
6.187716875,0.102656057,-0.076771402,0.183451713,0.223800459
6.197726875,-0.066009017,-0.222725487,-0.383280893,0.448183083
6.207736875,0.218377644,-0.172880331,-0.157630994,0.320037395
6.217745875,0.198859766,-0.119481,-0.018661973,0.232742744
6.227755875,0.045982294,-0.016833074,-0.508705423,0.511056681
6.237765875,0.01378323,0.096732042,0.245759059,0.264470377
6.247775875,-0.152818077,0.107332715,-0.060894658,0.196422595
6.257815875,0.008199678,-0.112061797,-0.443396702,0.457411976
6.267825875,0.272195654,0.058082257,-0.14677213,0.314652317
6.277834875,0.157908627,0.282562512,0.150755838,0.357077065
6.287844875,-0.040832898,0.317314397,-0.245711696,0.403398053
6.297854875,-0.024835994,0.292785437,-0.115442163,0.315700858
6.307864875,-0.019825332,0.310164056,-0.008626397,0.310916709
6.317874875,-0.034747874,0.442723212,-0.035799578,0.445525383
6.327883875,0.003981945,0.405816866,-0.267159283,0.485877832
6.337893875,0.091057831,0.479379736,-0.031909425,0.488993529
6.347903875,-0.02163854,0.537738237,-0.037124557,0.539452381
6.357913875,-0.108990693,0.606358054,-0.19702544,0.646813794
6.367953875,-0.022524461,0.658025623,-0.05131458,0.660407645
6.377963875,0.052957392,0.606933639,-0.184430537,0.63654344
6.387972875,-0.005486566,0.709860897,-0.163692802,0.728510761
6.397982875,0.072137438,0.743832782,-0.111178374,0.75554725
6.407992875,0.002833899,0.686277907,-0.189880727,0.712067474
6.418002875,0.009555602,0.663327878,-0.112448974,0.672859536
6.428011875,0.018565211,0.61798791,-0.141583895,0.634271017
6.438021875,-0.018098179,0.530685216,-0.178741196,0.560270254
6.448031875,0.011810261,0.424809938,-0.095206119,0.435507946
6.458041875,-0.007597187,0.271421136,-0.11080766,0.293266923
6.468051875,-0.023987855,0.175611821,-0.153671259,0.234584281
6.478060875,0.085190716,0.02127789,-0.184529355,0.204355792
6.488101875,0.098723238,-0.043214706,-0.261077594,0.282445214
6.498110875,0.042099304,-0.027727113,-0.131711456,0.14102855
6.508120875,-0.078998834,-0.076166361,-0.030811903,0.113980278
6.518130875,-0.118091226,-0.122283716,-0.107246121,0.200998944
6.528140875,-0.017817672,-0.17182606,-0.130964767,0.216779691
6.538149875,0.07420896,-0.173448754,-0.225501965,0.294011183
6.548159875,0.086864253,-0.213287734,-0.132655197,0.265771438
6.558169875,-0.017363764,-0.186413748,-0.206428347,0.278683061
6.568179875,-0.008770166,-0.148843798,-0.116725627,0.189357503
6.578188875,-0.006012025,-0.156687619,-0.120723369,0.197892107
6.588198875,0.031542065,-0.167850337,-0.185647343,0.252256959
6.598208875,0.047805017,-0.173300399,-0.173790944,0.250043276
6.608248875,0.018492313,-0.168360159,-0.136498572,0.217529237
6.618258875,-0.019816387,-0.171591294,-0.130935531,0.216749567
6.628268875,-0.010663384,-0.180813285,-0.136434252,0.226762998
6.638278875,0.030847973,-0.209282099,-0.18162095,0.278813134
6.648287875,0.062292079,-0.20753338,-0.199746734,0.294701823
6.658297875,0.024282445,-0.189845333,-0.173418476,0.258272831
6.668307875,-0.034140503,-0.165380418,-0.115792996,0.204754181
6.678317875,-0.01405889,-0.130856666,-0.131073525,0.185745494
6.688326875,0.036128018,-0.092398762,-0.168522018,0.195556731
6.698336875,0.046516236,-0.055890282,-0.178279851,0.192538799
6.708346875,0.026795423,-0.014440357,-0.157038086,0.159960867
6.718356875,-0.00708032,0.016515662,-0.123967404,0.125262984
6.728396875,-0.001565592,0.02962373,-0.124578438,0.128061718
6.738406875,0.020784056,0.047631821,-0.149437875,0.158216453
6.748416875,0.023021511,0.064210961,-0.156027102,0.170286506
6.758425875,0.007832683,0.079914079,-0.145697996,0.166359601
6.768435875,-0.005838299,0.098265456,-0.132376869,0.164966121
6.778445875,-0.003526109,0.096315172,-0.12952986,0.161452874
6.788455875,0.006348888,0.084266399,-0.143733916,0.166735039
6.798464875,0.010764952,0.06348386,-0.150602641,0.163790232
6.808480125,0.004535073,0.051858755,-0.15358589,0.162168193
6.818490125,0.00344888,0.035275192,-0.147437543,0.151637934
6.828500125,0.001472941,0.01931021,-0.140091101,0.141423373
6.838509125,0.021112998,-0.014690161,-0.147862635,0.150083038
6.848550125,0.032320996,-0.029924332,-0.159682197,0.165645756
6.858559125,0.015336114,-0.034993356,-0.160272766,0.164763742
6.868569125,-0.003585028,-0.049887877,-0.134520459,0.143517966
6.878579125,0.001953317,-0.059681416,-0.136910216,0.149365638
6.888589125,0.018652846,-0.068387262,-0.156220061,0.171550149
6.898599125,0.036140315,-0.062716175,-0.161163297,0.176672152
6.908608125,0.017328626,-0.064942795,-0.152783652,0.166915225
6.918618125,0.005277267,-0.051559012,-0.141558167,0.150747789
6.928628125,0.007179449,-0.041619732,-0.133333474,0.139862653
6.938638125,0.019632456,-0.02852005,-0.151307815,0.155218818
6.948647125,0.024854193,-0.017352965,-0.152212379,0.155201368
6.958688125,0.005046101,-0.007371987,-0.134701138,0.134997058
6.968697125,0.002883436,0.011569502,-0.142338771,0.142837296
6.978707125,0.011784625,0.020590458,-0.148174877,0.150062115
6.988717125,0.024971338,0.00778237,-0.172411585,0.174384311
6.998727125,0.022985734,-0.022883554,-0.200978742,0.203579114
7.008736125,0.039112665,-0.037087683,-0.106390089,0.119265032
7.018746125,-0.063889602,-0.103040968,-0.193194344,0.228086337
7.028756125,-0.191987661,-0.475892018,-0.085315554,0.520203055
7.038766125,0.186737885,-0.592589542,-0.054217722,0.623676971
7.048776125,0.212113449,-0.68059456,-0.521835346,0.88346658
7.058785125,0.16538484,-0.770764034,-0.236439766,0.823002493
7.068795125,-0.105690259,-0.74589758,-0.019645475,0.753604389
7.078835125,-0.154075667,-0.518874352,-0.108957601,0.552124681
7.088845125,-0.161342605,-0.24856426,0.072286204,0.305026102
7.098855125,-0.013698363,0.079584314,-0.138927505,0.16069275
7.108865125,0.03268398,0.374196988,-0.178738273,0.415979565
7.118874125,0.199609598,0.374665386,-0.134004149,0.445168794
7.128884125,0.030281981,0.168946745,-0.19250028,0.257907655
7.138894125,0.015225172,0.136453968,-0.057252427,0.148759308
7.148904125,0.165887993,0.138170309,-0.164366401,0.271341435
7.158913125,0.079995374,0.058617588,-0.160347025,0.188537662
7.168923125,-0.046428368,-0.146195439,-0.222564908,0.270303233
7.178933125,-0.128142489,-0.228381061,-0.177016268,0.316090439
7.188943125,-0.046868151,-0.643991867,-0.091184404,0.652101789
7.198983125,-0.03666862,-1.335584747,-0.223833754,1.354707626
7.208993125,-0.080497083,-1.520641521,0.103043143,1.526253027
7.219003125,0.006306291,-1.036297206,-0.170815296,1.050299735
7.229012125,0.145506719,-0.039183946,-0.022277307,0.15232815
7.239022125,-0.262603827,0.795346605,-0.193029453,0.859533223
7.249032125,-0.346278579,0.799321835,0.029552997,0.87160635
7.259042125,-0.301788267,0.211440014,-0.141262883,0.394636845
7.269051125,-0.185723028,-0.140663278,-0.166889475,0.286585585
7.279061125,0.056876424,-0.497920526,-0.255744349,0.562641049
7.289071125,0.100061044,-0.652311577,-0.229216116,0.698614797
7.299081125,0.022136686,-0.957062318,0.059184347,0.959146026
7.309090125,0.044287762,-1.020092086,-0.261077009,1.053902498
7.319131125,-0.025404941,-0.821988566,-0.070489354,0.825396489
7.329141125,-0.026693969,-0.528644172,0.072490271,0.534258429
7.339150125,0.070929951,-0.534804068,-0.053186274,0.5421026
7.349160125,0.169089472,-0.333381376,-0.236709323,0.442454172
7.359170125,0.159880418,-0.261166399,0.336107311,0.454684243
7.369180125,0.153871673,-0.604460413,0.026548698,0.624302584
7.379189125,0.055315857,-0.760599892,-0.270926059,0.809304003
7.389199125,-0.228226,-0.614001644,-0.060278361,0.657813504
7.399209125,-0.033941255,-0.390109637,0.086927047,0.401115755
7.409219125,0.114267878,-0.300394254,-0.288046122,0.431583624
7.419228125,-0.001242725,-0.294961222,-0.207983122,0.360916397
7.429238125,-0.167134382,-0.233961881,0.167905136,0.332962758
7.439278125,-0.000670689,-0.287795642,-0.149919101,0.324503495
7.449288125,-0.010274445,-0.345608415,-0.272302494,0.440112928
7.459298125,0.261466653,-0.258058165,-0.367455404,0.519598211
7.469308125,0.248367776,-0.184198366,0.109968,0.32818981
7.479318125,0.029280718,-0.736156338,-0.558675143,0.924608798
7.489327125,0.143357904,-0.63457763,-0.272716477,0.705417985
7.499337125,0.204837137,-0.531776635,-0.526160531,0.775622039
7.509347125,-0.145292181,-0.472820549,-0.32447603,0.591568917
7.519357125,-0.25546403,-0.284069065,-0.456203274,0.595044982
7.529366125,-0.247571038,-0.060437442,-0.256366493,0.361480126
7.539376125,-0.105472304,-0.144722955,-0.309525284,0.3575962
7.549416125,-0.589109024,-0.378414548,-0.416808828,0.814847599
7.559426125,-0.346819045,-0.463627995,-0.604834818,0.837292974
7.569436125,0.156585402,-0.411740936,-0.271257597,0.517329943
7.579446125,0.604775286,-0.497509978,-0.576414426,0.972380026
7.589455125,0.155797526,-0.286086428,-0.309734614,0.449503999
7.599465125,-0.154703494,-0.129452768,-0.636957666,0.668136407
7.609475125,0.322587964,-0.311889021,-0.22986925,0.50416032
7.619485125,0.348741207,-0.427542744,0.218689958,0.593496862
7.629495125,0.069728622,-0.115111266,0.271046512,0.302620052
7.639504125,0.162596193,0.214611361,-0.102487072,0.288095745
7.649514125,0.068349237,-0.119399084,-0.113740039,0.178506459
7.659524125,0.220051976,-0.241260394,-0.272721155,0.425448326
7.669564125,0.362701617,-0.272985723,-0.282097165,0.534464666
7.679574125,-0.244269919,-0.541038333,-0.188255786,0.622760397
7.689584125,0.151758763,-0.401674735,-0.131590419,0.449098378
7.699593125,0.231234063,-0.115195886,0.00802238,0.258464007
7.709603125,-0.008372103,0.054804125,0.06092097,0.082370801
7.719613125,0.164820602,0.351635323,0.395559461,0.55432889
7.729623125,0.196180444,0.410968811,0.259927447,0.524351417
7.739632125,0.27920272,0.323721191,0.179175645,0.463522901
7.749642125,0.143976366,0.044579812,0.887307374,0.900017183
7.759652125,0.074702437,-0.480899354,-0.186547814,0.521195482
7.769662125,0.392604242,-0.780452358,-0.690202412,1.113383736
7.779672125,-0.142639345,-0.607416765,0.89385684,1.090083098
7.789712125,-0.243745113,-0.36317886,0.212180253,0.486138894
7.799722125,-0.02381835,0.110070107,-0.016095046,0.113762
7.809736708,-0.771635342,0.583125129,0.476629352,1.078253939
7.819746708,-0.547858087,0.596143334,-0.690791811,1.064297272
7.829756708,0.078710667,-0.010854424,-0.201010902,0.21614479
7.839766708,-0.066188846,-0.477429872,-0.225173936,0.531999575
7.849775708,0.001648155,-0.229727766,-0.119877276,0.259129551
7.859785708,0.065584289,-0.089996561,-0.252690933,0.276140159
7.869795708,0.157946086,-0.140990037,-0.399901603,0.45248917
7.879805708,-0.022366527,-0.403953687,-1.342071648,1.401725776
7.889814708,-0.055998574,-0.585252748,0.087681338,0.594427991
7.899824708,-0.140724163,-0.339397174,-0.841688567,0.918386289
7.909865708,-0.010231001,-0.218971703,-0.588516408,0.628016594
7.919874708,-0.279346945,-0.21607015,-0.459740839,0.579726371
7.929884708,-0.21081089,-0.296121566,-1.141125065,1.197620819
7.939894708,-0.044088764,-0.477563445,-0.61636962,0.780975141
7.949904708,-0.256357557,-0.433200839,0.705501652,0.866668763
7.959913708,0.050564912,-0.38868668,-0.538620363,0.666142658
7.969923708,0.052673126,-0.624884628,-0.573013685,0.849470388
7.979933708,0.08037981,-0.258115943,0.257092132,0.373069857
7.989943708,0.024326893,0.097301305,-0.193429987,0.217886442
7.999952708,0.11212343,0.081663804,-1.100689815,1.10939565
8.009962708,0.100916072,-0.270842718,-0.224625467,0.366055231
8.019972708,-0.169567664,-0.550233079,1.203876799,1.334477044
8.030012708,0.046820209,-0.160962408,0.243607868,0.295712398
8.040022708,-0.011677666,0.14888736,-0.382240089,0.410379457
8.050032708,0.377557127,0.035612339,0.452189745,0.590163696
8.060042708,0.488861983,0.112349882,0.740099627,0.894067107
8.070051708,0.064585375,0.007538386,0.828620625,0.831167996
8.080061708,0.226362949,-0.287764871,-0.425438733,0.561290407
8.090071708,0.095767626,-0.376314447,-0.106432189,0.402631112
8.100081708,-0.522930529,-0.263020441,1.107215892,1.252422901
8.110090708,-0.120894966,0.197896894,-0.051249676,0.237498006
8.120100708,0.013371673,0.790524041,0.733137347,1.078238114
8.130110708,-0.33641323,-0.111919161,-0.98383321,1.045766487
8.140120708,0.030939845,-0.734508519,0.101522866,0.742136733
8.150160708,-0.120234121,-0.456778859,0.18821427,0.508456273
8.160170708,-0.201341087,-0.240121922,-0.582628847,0.661553584
8.170179708,-0.245580262,-0.357098158,-1.391380633,1.457315623
8.180189708,-0.166590573,-0.785273315,-2.446072156,2.574427235
8.190199708,-0.170037104,-0.561052694,0.601466821,0.839913733
8.200209708,-0.232613056,-0.299166759,-0.57806451,0.691207756
8.210219708,-0.20318877,-0.482061781,-0.839485336,0.989143501
8.220228708,0.386555699,-0.652799966,-1.013016078,1.265612373
8.230238708,0.001508125,-0.801197987,-0.505294157,0.947228945
8.240248708,0.058989197,-0.904705983,-0.436687607,1.006314418
8.250258708,-0.161739723,-0.628857957,-0.044349961,0.650837143
8.260298708,-0.033088279,0.036138369,0.183956328,0.190370025
8.270308708,-0.025748141,0.204129862,-0.396045949,0.446300752
8.280317708,-0.42788265,-0.223734772,-0.80528848,0.938951727
8.290327708,0.459285706,-0.202416445,0.096887779,0.51117807
8.300337708,0.342616797,0.258642631,0.616649117,0.751357713
8.310347708,0.347481571,0.806778131,1.495633564,1.734518421
8.320356708,0.517989888,1.120959407,1.946857933,2.305454256
8.330366708,0.339819782,0.433310474,-0.438176892,0.703728953
8.340376708,-0.115736059,-0.261870732,-0.16055811,0.328252986
8.350386708,-0.441192813,-0.242771734,1.059053546,1.172682236
8.360396708,-0.077249174,0.472116142,0.569308305,0.743621565
8.370405708,-0.077736485,0.644831965,-0.000510462,0.649500951
8.380446708,0.05039833,0.207907145,-0.415304924,0.467165444
8.390455708,0.424562309,-0.018458783,0.070574723,0.430783788
8.400465708,0.189987146,-0.578525454,-1.953199823,2.045916999
8.410475708,-0.331873635,-0.710485965,-0.246597549,0.822034529
8.420485708,-0.298209076,-0.55787159,-1.898929476,2.001520052
8.430494708,-0.225399858,-0.386619068,-1.010212339,1.104901973
8.440504708,-0.693135302,-0.253032849,-0.046060272,0.739313004
8.450514708,-0.799497324,-0.045993403,-1.982421868,2.138061699
8.460524708,0.478465085,0.012201129,-0.397302516,0.622034561
8.470533708,-0.060528714,-0.094791369,0.28540552,0.306766099
8.480543708,0.510042608,-0.182890161,-0.306504613,0.62252498
8.490553708,0.288488391,-0.525566746,0.482080126,0.769316063
8.500593708,0.024058561,-0.62722863,-1.203461062,1.357318347
8.510603708,0.668441195,-0.442467506,-1.211991565,1.453105185
8.520613708,0.205564001,-0.63685037,0.958024769,1.16860875
8.530623708,-0.097915975,-0.149905351,1.615172287,1.625066358
8.540632708,-0.058750872,0.094045676,-0.721499049,0.729970638
8.550642708,0.788868475,0.665125166,2.943526366,3.119142899
8.560652708,0.198689831,0.333851163,1.08109638,1.148783544
8.570662708,-0.766504483,-0.456045837,-2.102054147,2.283448831
8.580671708,-0.608605797,-0.471022932,3.128880179,3.222135129
8.590681708,0.102222796,0.113581762,0.525726668,0.547484106
8.600691708,-0.170231013,-0.057857861,-2.263344913,2.270474911
8.610701708,-0.419519158,-0.201152405,-0.042491131,0.467187446
8.620741708,0.52033305,-0.073559773,0.457667416,0.696862244
8.630751708,0.212079754,-0.604148939,-2.37934607,2.463992996
8.640761708,-0.265171668,-0.979502908,-0.878009716,1.341880405
8.650770708,-0.620881039,-0.934210595,-2.077111679,2.360643054
