Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.7034275,0.053341444,-1.399510455,0.864650583,1.645933004
2.7134365,-1.088158354,-1.625737182,-0.371786436,1.991314928
2.7234465,-0.364172813,-1.395211582,-0.00856851,1.44198149
2.7334565,0.211697602,-1.375623117,0.241634433,1.412636554
2.7434665,0.228910453,-1.423380397,-0.157459086,1.450243123
2.7534755,0.072998687,-0.815443339,-0.040044656,0.819683001
2.7635165,-0.105598887,-0.02290157,-0.024809736,0.110865369
2.7735265,-0.06698552,-0.012320814,-0.205754748,0.216734581
2.7835355,-0.071917463,0.021452557,-0.154230253,0.171520566
2.7935455,-0.053987452,0.039162092,-0.10166203,0.121587346
2.8035555,-0.030701993,0.036152677,-0.187309706,0.193221517
2.8135655,-0.055083823,0.048869786,-0.154324978,0.170993223
2.8235745,-0.12340174,0.07972452,-0.144519197,0.206081991
2.8335845,-0.123831876,-0.043522946,-0.143753212,0.194662699
2.8435945,-0.089758086,-0.101739067,-0.132483289,0.189629042
2.8536045,-0.104477209,0.0191068,-0.154865845,0.187787079
2.8636135,-0.111184221,0.011523254,-0.141022562,0.179950214
2.8736545,-0.109327036,0.001417731,-0.160854564,0.194495762
2.8836635,-0.10688469,-0.018343081,-0.145082869,0.181134879
2.8936735,-0.105035143,-0.037830097,-0.13753119,0.177139283
2.9036835,-0.091278709,0.024093964,-0.15540145,0.181829405
2.9136935,-0.077051794,0.013495228,-0.141043028,0.161283092
2.9237035,-0.07259702,-0.007699467,-0.145432532,0.162727473
2.9337125,-0.060135635,-0.017248409,-0.140315049,0.153629799
2.9437225,-0.065787937,0.018489188,-0.142111314,0.157688073
2.9537325,-0.059202912,0.013173996,-0.14223586,0.154627225
2.9637425,-0.065736335,-0.005345598,-0.144172457,0.158541915
2.9737515,-0.068491799,0.013632491,-0.147168571,0.16289739
2.9837925,-0.064472076,-0.00276661,-0.153718037,0.166713939
2.9938015,-0.070819905,-0.008145683,-0.153842583,0.169556337
3.0038115,-0.073427361,-0.005125085,-0.144409854,0.16208655
3.0138215,-0.074810867,-0.016910805,-0.141411987,0.160872593
3.0238315,-0.080705902,-0.007621407,-0.148553776,0.169232836
3.0338405,-0.071911616,0.010842711,-0.152111222,0.168602102
3.0438505,-0.070588136,-0.008960566,-0.144765365,0.161307122
3.0538605,-0.069788072,-0.001540449,-0.153264293,0.168412266
3.0638705,-0.071158367,0.000562429,-0.14158331,0.158460289
3.0738805,-0.069657204,-0.006678763,-0.14650959,0.162363148
3.0838895,-0.065774781,0.001384694,-0.143336306,0.157713461
3.0939305,-0.068070781,-0.006412934,-0.130006993,0.14688967
3.1039395,-0.06950101,-0.00711862,-0.141829478,0.15810334
3.1139495,-0.068984646,-0.007460828,-0.143612294,0.159496196
3.1239595,-0.069291077,-0.003455485,-0.14599328,0.161639202
3.1339695,-0.0685597,-0.00485984,-0.149722635,0.164745008
3.1439785,-0.073479565,-0.004528669,-0.153742595,0.170459793
3.1539885,-0.07075257,-0.005194959,-0.144899266,0.16133416
3.1639985,-0.062490637,-0.008505214,-0.145485157,0.158566546
3.1740085,-0.065901099,-0.001251743,-0.150557617,0.164353636
3.1840175,-0.064275646,-0.011865316,-0.151882596,0.165349531
3.1940585,-0.060636942,-0.007291916,-0.146627703,0.158838579
3.2040685,-0.061548632,-0.009454436,-0.138080828,0.151472557
3.2140775,-0.057044029,-0.002364614,-0.138960834,0.15023224
3.2240875,-0.07281196,-0.009927183,-0.149719711,0.16678166
3.2340975,-0.06142511,-0.012851157,-0.147162139,0.159984035
3.2441075,-0.064937587,-0.001138161,-0.143550898,0.157559659
3.2541165,-0.060200082,-0.003734982,-0.144137959,0.156249004
3.2641265,-0.064956116,-0.00813545,-0.146072803,0.160071066
3.2741365,-0.066803014,-0.008081217,-0.146672142,0.161371206
3.2841465,-0.059011124,-0.005105862,-0.151770329,0.162919046
3.2941555,-0.062454732,-0.00821965,-0.145928961,0.158944701
3.3041965,-0.060457231,-0.010936851,-0.141278086,0.154059044
3.314216125,-0.067208628,-0.003211656,-0.146653431,0.161352233
3.324226125,-0.059706412,-0.007127829,-0.14320065,0.155312871
3.334236125,-0.066675617,-0.004314368,-0.141377488,0.15637086
3.344246125,-0.05568457,-0.01444328,-0.142722348,0.15387998
3.354256125,-0.059456005,-0.004531811,-0.13792997,0.150267197
3.364265125,-0.063915567,0.00048086,-0.148245043,0.161437368
3.374275125,-0.050445684,-0.005038107,-0.1528813,0.161067817
3.384285125,-0.061473258,-0.009871123,-0.14210839,0.155148945
3.394295125,-0.064535884,-0.00825868,-0.140017426,0.154395485
3.404304125,-0.062022403,-0.006514821,-0.152582508,0.1648352
3.414345125,-0.058794503,-0.009786996,-0.135496944,0.148027026
