Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.941185,-0.195241217,-3.755934124,11.28412283,11.89439314
0.951195,-3.311403939,-1.980192617,9.926198208,10.64969341
0.961235,-1.548535078,-0.678477721,-5.672577447,5.919157694
0.971245,-0.333628823,-0.513137064,-10.46768546,10.48556421
0.981254,-2.233730666,-1.117766169,-1.960963756,3.175583844
0.991264,-2.68680027,-1.442279183,-1.275571849,3.305472504
1.001274,-1.082189078,-1.903797722,-6.364518821,6.730726468
1.011284,-3.53379577,-3.07699725,7.356418265,8.721955876
1.021293,-4.105481552,-2.258066046,6.07090615,7.668751041
1.031303,-2.220471081,-1.52167867,-3.484958071,4.403513433
1.041313,-3.602557272,-2.373738005,6.671454374,7.944894869
1.051323,-2.715430284,-1.868802282,4.762413892,5.791940062
1.061332,-0.195421019,-0.546284199,-6.269990394,6.296776584
1.071373,-0.202522645,-0.497332954,-5.321385489,5.348410887
1.081383,-0.386029121,-0.739525723,0.27805557,0.879335929
1.091392,0.066261726,-0.39259474,-4.070744998,4.090169445
1.101402,1.33810095,-0.811593167,-2.362908962,2.834172963
1.111412,1.602850011,-1.666571943,1.634110249,2.831414223
1.121422,0.119494183,-1.435705743,1.175659305,1.859490426
1.131431,-0.601832747,-0.949754687,3.115813991,3.312481464
1.141441,-0.488895495,-1.633715562,4.486938114,4.800068643
1.151451,-0.2308882,-1.276273953,2.8558959,3.136610584
1.161461,0.05878511,-0.790602321,-2.47784651,2.601582412
1.17147,0.252778385,-0.644444441,-3.023010492,3.101257485
1.18148,0.340385207,-0.315777785,-1.812455589,1.870981817
1.19152,0.004633151,-0.426547584,-2.933174456,2.964030482
1.20153,0.256061432,-0.577314861,-3.596865007,3.651889619
1.21154,1.412305917,-1.32674171,-0.683852921,2.054873812
1.22155,0.704953256,-1.247295591,1.423667788,2.019785968
1.23156,-0.290576103,-1.237003614,1.900168501,2.285881175
1.241569,0.117846749,-1.874347051,1.865981585,2.647442539
1.251579,-0.976475658,-1.446933567,3.81033808,4.191157089
1.261589,-0.619210051,-1.075587791,2.299216411,2.612796641
1.271605375,0.257811961,-0.52560965,-2.599358668,2.664469553
1.281614375,0.495020417,-0.860730902,-0.459243826,1.093987107
1.291624375,0.527129597,-0.434669659,-0.993676413,1.205900551
1.301664375,0.100120028,-0.346453484,-2.910420601,2.932678317
1.311674375,0.283065427,-0.340086853,-4.318141277,4.340752146
1.321684375,2.019244855,-0.986459779,-0.840043745,2.399192817
1.331694375,0.721789729,-1.606131322,2.227869855,2.839725749
1.341703375,-0.932337586,-1.539390325,-1.94037571,2.646513526
1.351713375,0.766301512,-2.645905429,2.919653354,4.014026564
1.361723375,-0.333033759,-1.033248468,2.055795654,2.32482465
1.371733375,-0.626248345,-0.575899506,1.336216246,1.584083674
1.381743375,-0.079183305,-0.985304954,2.140987832,2.358161306
1.391752375,0.371296586,-0.809387451,-0.440768963,0.993602778
1.401762375,0.207149455,-0.621483302,-0.127117884,0.667316528
1.411772375,-0.138703054,-0.629175753,-3.199796965,3.264016127
1.421812375,-0.348521096,-0.499827924,-1.163766654,1.313639118
1.431822375,0.250949047,-0.41821004,-1.738544444,1.805661055
1.441832375,1.561532708,-1.003589051,-1.404052134,2.327431583
1.451841375,1.013968736,-1.94369839,-0.524812748,2.254223691
1.461851375,-0.222646258,-1.641361673,-2.925935603,3.362252021
1.471861375,0.515430817,-2.187634287,3.603895115,4.247290042
1.481871375,0.265495641,-1.233467949,2.255237163,2.584187644
1.491880375,-0.299876647,-0.947178988,0.050321138,0.994789554
1.501890375,-0.454020946,-1.504653187,3.605033568,3.932732289
1.511900375,-1.24752144,-1.249434941,0.848453795,1.958895418
1.521910375,0.412867219,-0.597734251,-2.484691261,2.58871324
1.531950375,0.816553945,-0.620977811,0.701268852,1.242639042
1.541960375,0.488214477,-0.581786153,-0.671505355,1.013779042
1.551970375,-0.495351734,-0.560664804,-2.76315672,2.862647974
1.561979375,-0.144504515,-0.474095023,-3.144436696,3.183257731
1.571989375,1.148063956,-0.974036492,-0.063793123,1.506939779
1.581999375,1.129947966,-2.076431501,1.758941286,2.946561493
1.592009375,0.248172497,-1.836896219,-3.115864862,3.625519431
1.602018375,0.244419059,-1.598222816,-2.520043527,2.994106916
1.612028375,0.990973245,-2.291282032,4.828997891,5.436103563
1.622038375,-0.101660852,-0.999246617,0.622314484,1.181568469
1.632048375,-0.974366641,-0.919058193,-0.669292769,1.497334673
1.642057375,0.144896854,-1.321904893,4.649074388,4.83552689
1.652098375,-0.28510987,-0.902091401,0.062305006,0.948123645
1.662107375,-0.711525307,-1.016738489,-2.030439788,2.379645173
1.672117375,0.382617892,-1.174922702,2.195731804,2.519539236
1.682127375,0.337744605,-0.505587212,-2.340312397,2.418005782
1.692137375,-0.040377655,-0.679256863,-3.125774138,3.198981745
1.702147375,-0.287084767,-0.803178366,2.179364862,2.340329967
1.712156375,0.022187662,-0.312846941,-1.377057878,1.412322166
1.722166375,1.009213488,-0.795330672,-1.328772156,1.848431276
1.732176375,1.605575836,-2.271204447,-0.861511213,2.911776945
1.742186375,0.71633413,-1.821321868,-2.858480369,3.46428318
1.752195375,-0.072125053,-0.911174466,-0.427827321,1.009196287
1.762205375,-0.428135652,-2.259360035,3.537168444,4.218953484
1.772245375,0.713296502,-2.407906795,-0.537294214,2.568169018
1.782255375,0.803980458,-0.474713,-2.648587546,2.80833634
1.792265375,0.010905139,-0.757600343,2.279154614,2.401795778
1.802275375,-0.906809738,-1.690378882,3.604563451,4.083204911
1.812285375,-0.038133818,-1.088738618,0.551253857,1.220936845
1.822294375,-0.647070791,-1.100780008,-1.14176475,1.712905129
1.832304375,0.863543485,-1.047605283,0.578249282,1.475654571
1.842314375,0.330521247,-0.8345,-0.144527383,0.909132944
1.852324375,-0.514714022,-0.987459361,-1.195653275,1.633889001
1.862333375,0.222363545,-1.157000986,0.634132292,1.337991253
1.872343375,-0.363016344,-0.845490646,-0.436161942,1.018269384
1.882383375,-0.507830314,-0.527034471,-2.840011938,2.932801522
1.892393375,0.535779859,-0.259800179,-0.483688111,0.767144301
1.902403375,0.805588369,-0.473885107,1.431103692,1.709268116
1.912413375,0.947990582,-1.181987162,-1.38607253,2.053527904
1.922422375,0.645472455,-1.616986824,-2.46674791,3.019292356
1.932432375,0.363511457,-1.447185728,-0.405876873,1.546358027
1.942442375,0.191026562,-1.362939045,0.775754778,1.579838429
1.952452375,0.154439876,-1.741143385,0.832517209,1.936108692
1.962462375,0.575959622,-1.981812735,-0.598316342,2.148788879
1.972471375,0.977749694,-1.586352092,-0.936312304,2.085470727
1.982481375,0.448777419,-0.800864111,0.431162573,1.014241421
1.992491375,-0.873569195,-1.46851447,2.320823042,2.881991929
2.002531375,-0.252265201,-1.461405572,-0.44404048,1.548068449
2.012541375,-0.110656473,-0.892584121,-0.448076228,1.004850026
2.022551375,-0.22993737,-0.870853236,0.967782603,1.322066458
2.032560375,0.077066759,-1.148591448,2.149335317,2.438205058
2.042570375,-0.319535864,-1.187964771,-1.961821543,2.315622428
2.052580375,0.794511404,-0.915592549,-1.62348118,2.026141463
2.062590375,0.042068899,-1.132863242,1.524900048,1.900123436
2.072599375,0.184803699,-0.556082524,-0.013617581,0.586144709
2.082609375,0.115237977,-0.792177853,-0.766218554,1.1081139
2.092619375,-0.134093137,-0.923497253,-0.148800529,0.944970763
2.102629375,-0.497357001,-0.800045793,-0.441692238,1.040446679
2.112669375,0.247239903,-0.550051889,-0.889955578,1.075037479
2.122679375,0.179870367,-0.426435172,0.084706859,0.470505639
2.132689375,-0.083575733,-0.571941964,-0.837632353,1.017708442
2.142698375,0.741667485,-0.577928636,-0.299370425,0.986759756
2.152708375,0.640161794,-0.927761408,-0.505594119,1.235384057
2.162718375,0.143759808,-1.155165984,-0.315346772,1.206034378
2.172728375,0.297765291,-1.354641699,-0.412956682,1.447152903
2.182737375,0.507680187,-1.291926657,-0.683944137,1.547447331
2.192747375,0.774554418,-1.064847771,-0.115081975,1.32177123
2.202757375,0.062429004,-1.43200811,-0.577906051,1.545483747
2.212767375,0.24818262,-1.204639056,-0.240764367,1.25328263
2.222776375,0.242827977,-1.40894713,0.771596823,1.624641222
2.232817375,0.209239305,-1.108357707,-0.751195888,1.355187498
2.242826375,0.148117921,-1.335353489,-0.866371418,1.598657967
2.252836375,0.569360966,-1.147150182,1.064782648,1.665499186
2.262846375,-0.046326562,-1.068987235,0.885201792,1.388690776
2.272876125,-0.514602925,-1.164445296,-0.814193789,1.511178528
2.282886125,-0.148925951,-0.847974031,-0.983254336,1.306915447
2.292895125,-0.243699706,-0.655865004,1.592052396,1.739016757
2.302905125,0.103226307,-0.850062949,0.379556801,0.936656849
2.312915125,0.884604425,-0.776527634,-0.502704425,1.279934332
2.322925125,-0.412382156,-0.985647455,-0.578787811,1.215135909
2.332934125,0.088770327,-0.925115616,1.448447703,1.720964794
2.342944125,0.174073236,-0.54904858,-1.06276185,1.208808746
2.352984125,0.13736195,-0.602935569,-0.14204524,0.63448913
2.362994125,-0.269030776,-0.774883909,0.69600168,1.075751351
2.373004125,0.187839555,-0.585078026,-0.849951267,1.048817025
2.383014125,-0.391406951,-0.839473642,0.098453078,0.931454994
2.393023125,-0.129292244,-0.537274919,-0.530464082,0.766011073
2.403033125,0.187833397,-0.466744597,-0.11053518,0.515121277
2.413043125,0.279669803,-0.541539658,0.391896765,0.724612638
2.423053125,0.251427806,-0.360306744,-0.417411675,0.606027556
2.433063125,-0.186259473,-0.408149357,-0.770850719,0.891902079
2.443072125,-0.226598226,-0.493152853,-0.554864513,0.776157922
2.453082125,0.17154046,-0.300224447,0.719337333,0.798127213
2.463122125,0.12050587,-0.191418179,-0.435714045,0.490926994
2.473132125,0.088073028,-0.203394702,-1.240838803,1.260478956
2.483142125,-0.197353615,-0.255122278,0.255574195,0.411526421
2.493152125,0.179353583,-0.189040427,0.298662912,0.396362871
2.503161125,0.33015448,-0.276740732,-0.612760134,0.749040983
2.513171125,0.174717873,-0.457277699,-0.019637289,0.489913107
2.523181125,0.188677754,-0.455542867,-0.583663219,0.764055857
2.533191125,0.27357282,-0.488743686,-0.560894161,0.792663068
2.543200125,0.063749872,-0.671019379,0.011628942,0.674141146
2.553210125,-0.085275446,-0.855722323,-0.094689226,0.865158162
2.563220125,-0.154537342,-0.709228667,-0.23156962,0.761913106
2.573230125,0.153707183,-0.709026061,-0.534873467,0.901350919
2.583270125,0.573555942,-0.720733283,-0.191070635,0.940707644
2.593280125,0.349293477,-0.596536778,-0.281365094,0.746343337
2.603290125,-0.087879613,-0.760039144,-0.5974492,0.970735738
2.613299125,0.270796324,-0.682416552,0.336066965,0.80744288
2.623309125,-0.00455415,-0.791540945,0.293869949,0.844344334
2.633319125,-0.114975629,-0.866403578,-0.391317306,0.957603148
2.643329125,0.046922965,-0.731481781,-0.172205179,0.752942218
2.653338125,0.182254971,-0.659950819,-0.404824959,0.795383684
2.663348125,0.01201474,-0.80806927,-0.075363008,0.811664882
2.673358125,0.139054856,-0.77815316,-0.145866981,0.803825708
2.683368125,0.209229365,-0.722777177,-0.114569174,0.761124084
2.693408125,0.245586438,-0.757998539,-0.205165933,0.822780374
2.703418125,0.291496144,-0.666176057,-0.479494488,0.871019807
2.713428125,0.081375618,-0.743944317,0.204625066,0.775852148
2.723437125,-0.239318058,-0.6736583,0.473716269,0.857610484
2.733447125,-0.270809718,-0.570927508,-0.54311044,0.833225704
2.743457125,0.21444773,-0.582287881,-0.13064317,0.634125101
2.753467125,0.050758624,-0.519772082,0.008087869,0.522307256
2.763476125,-0.120902741,-0.570237135,-0.529280605,0.787353683
2.773486125,0.103678223,-0.43531088,0.279748923,0.527734968
2.783496125,-0.199759689,-0.404198028,0.059673759,0.454797688
2.793506125,-0.063360867,-0.600867153,-0.303817232,0.676284589
2.803515125,0.283298183,-0.586959185,-0.140804461,0.666786954
2.813556125,0.008442454,-0.403797823,-0.081441774,0.412015435
2.823565125,-0.058824488,-0.460500246,0.022322915,0.46477856
2.833575125,0.054389229,-0.579823499,-0.378079795,0.694332636
2.843585125,0.021115497,-0.443741249,0.065605175,0.449061465
2.853595125,0.137126508,-0.408008037,0.132839384,0.450467024
2.863605125,0.222913713,-0.525929054,-0.435854963,0.718513356
2.873614125,-0.138453579,-0.401203632,-0.382407319,0.571287236
2.883624125,0.005374971,-0.519080284,0.423396885,0.669879208
2.893634125,-0.100832813,-0.339797562,-0.364965075,0.508752538
2.903644125,0.237229488,-0.433092958,-0.171709335,0.52281109
2.913653125,-0.018465265,-0.588237496,-0.082886036,0.59433527
2.923663125,-0.063477259,-0.313049182,-0.330952991,0.45995547
2.933703125,0.168862289,-0.237134525,0.046760768,0.294845426
2.943713125,-0.064177093,-0.575425516,0.004022884,0.57900726
2.953723125,0.19268549,-0.526201535,-0.337171504,0.653988055
2.963733125,-0.034956779,-0.412038596,-0.20655874,0.462238352
2.973742125,-0.058151802,-0.326564107,0.05446389,0.336142921
2.983752125,-0.006577789,-0.219812551,-0.344924328,0.409064318
2.993762125,0.056446357,-0.211033834,-0.195004642,0.292828073
3.003772125,0.046423914,-0.19417198,0.06179279,0.208988724
3.013782125,0.010952557,-0.330817555,-0.162745553,0.368844585
3.023791125,-0.027833212,-0.457552299,-0.277451552,0.535824746
3.033801125,0.076130693,-0.37388566,-0.072868586,0.388453601
3.043841125,-0.025392292,-0.22544183,-0.134109399,0.263541492
3.053851125,-0.0698953,-0.044089011,-0.229622498,0.244040335
3.063861125,-0.01821505,0.084125116,-0.076810194,0.115363032
3.073871125,-0.031903363,0.112242083,-0.119632278,0.167116701
3.083880125,-0.036284157,0.127088026,-0.219939508,0.256595584
3.093890125,-0.051196804,0.132224622,-0.105612409,0.176800578
3.103900125,-0.04682612,0.083307803,-0.122717854,0.155539536
3.113910125,-0.015705155,0.008918685,-0.19923978,0.200056704
3.123919125,-0.010381238,-0.047048296,-0.14073254,0.148751337
3.133929125,-0.026378188,-0.069203149,-0.138636898,0.157178479
3.143939125,-0.035215656,-0.089579088,-0.1917647,0.214565271
3.153949125,-0.008792184,-0.037304779,-0.143255614,0.148294032
3.163989125,-0.028229412,0.020580372,-0.140400419,0.144681474
3.173999125,-0.04513156,0.057827464,-0.165390834,0.180928166
3.184009125,-0.023455192,0.04178064,-0.137398458,0.145513244
3.194018125,-0.018342679,0.001115183,-0.14997348,0.151095143
3.204028125,-0.024407502,-0.042188291,-0.163147842,0.170272712
3.214038125,-0.013614127,-0.041958624,-0.143691232,0.150309815
3.224048125,-0.004199073,-0.022334171,-0.162107622,0.163692787
3.234057125,-0.019119144,0.019057455,-0.149237316,0.151659173
3.244067125,-0.031753163,0.029494498,-0.133670858,0.140520771
3.254077125,-0.0257426,0.012140857,-0.148038636,0.150749858
3.264087125,-0.006415117,-0.015775888,-0.143845598,0.144850228
3.274105625,-0.021069163,-0.026286076,-0.147735166,0.151527379
3.284146625,-0.019040663,-0.033214167,-0.146839373,0.151748242
3.294156625,-0.017949161,-0.008287131,-0.134418132,0.135864209
3.304165625,-0.031476055,0.008992278,-0.150734788,0.154248434
3.314175625,-0.037723705,0.008336668,-0.153278911,0.158072776
3.324185625,-0.020760946,-0.009020481,-0.139656068,0.141478632
3.334195625,-0.022739584,-0.016778202,-0.153726223,0.156302106
3.344204625,-0.023170346,-0.033641389,-0.157319922,0.16253666
3.354214625,-0.021577094,-0.01572002,-0.151483231,0.153817617
3.364224625,-0.023012754,0.009270103,-0.153880005,0.155867179
3.374234625,-0.026634428,0.012680519,-0.145798568,0.148752851
3.384243625,-0.024816556,0.006154569,-0.150590361,0.152745531
3.394284625,-0.017536389,-0.014449347,-0.148043314,0.149776939
3.404293625,-0.014501588,-0.027691098,-0.152384872,0.155557842
3.414303625,-0.028131398,-0.020710006,-0.1553804,0.159258748
3.424313625,-0.01704108,0.002950907,-0.153287097,0.154259653
3.434323625,-0.026270782,0.005096068,-0.139817451,0.142355343
3.444333625,-0.020936476,-0.003946268,-0.146701963,0.148240936
3.454342625,-0.019350227,-0.018457997,-0.149993945,0.152359157
3.464352625,-0.005515505,-0.015546312,-0.147448652,0.148368506
3.474362625,-0.011722397,-0.016910805,-0.155830636,0.15718326
3.484372625,-0.013149685,-0.007624952,-0.151192625,0.151954808
3.494381625,-0.0222366,0.003211885,-0.138621111,0.140430036
3.504391625,-0.018631682,0.008626653,-0.1387708,0.14028148
3.514431625,-0.017438846,0.004504037,-0.148352047,0.149441392
3.524441625,-0.021024249,-0.015185192,-0.150748821,0.152963447
3.534451625,-0.016663331,-0.012116646,-0.138774893,0.140295939
3.544461625,-0.016906415,-0.003521257,-0.14835614,0.14935786
3.554470625,-0.01767796,-0.008415221,-0.147459177,0.14875327
3.564480625,-0.019226577,0.006757782,-0.146861007,0.148268285
3.574490625,-0.018159684,0.006080949,-0.153298792,0.154490361
3.584500625,-0.013486498,-0.008953914,-0.153896962,0.154746028
3.594510625,-0.019635896,-0.010927048,-0.156591359,0.15819552
3.604519625,-0.018498087,-0.004591809,-0.155393264,0.156557755
3.614529625,-0.024259723,-0.000260576,-0.146563384,0.148557826
3.624539625,-0.029348838,0.009373333,-0.15165397,0.154751867
3.634579625,-0.026311831,-0.002866287,-0.14566759,0.148052609
3.644589625,-0.020800542,-0.008716179,-0.146117826,0.147848076
3.654599625,-0.01133094,-0.009271418,-0.152253894,0.152956195
3.664608625,-0.02069511,-0.007283794,-0.148362572,0.149975978
3.674618625,-0.020596493,-0.006133464,-0.150757592,0.152281602
3.684628625,-0.019126274,-0.016063763,-0.158690509,0.16064413
3.694638625,-0.016543902,-0.00950707,-0.140130862,0.141423985
3.704647625,-0.023651754,-0.004235412,-0.1333937,0.135540486
3.714657625,-0.016325591,-0.004147366,-0.182491601,0.183267318
3.724667625,-0.015945631,-0.012715437,-0.124117092,0.125781549
3.734677625,-0.018183904,-0.012294694,-0.14387308,0.145537889
3.744717625,-0.02466668,0.002397075,-0.16602818,0.167867649
3.754727625,-0.023606959,-0.000703813,-0.119628185,0.121937224
3.764737625,-0.016509109,0.001018302,-0.159596243,0.160451078
3.774746625,-0.019690037,-0.00838953,-0.154357722,0.15583449
3.784756625,-0.017912785,-0.017690714,-0.116039749,0.118739431
3.794766625,-0.019311576,-0.006957172,-0.157802317,0.15913174
3.804776625,-0.017933397,-0.003217001,-0.14912271,0.150231616
3.814785625,-0.019338405,-0.004438402,-0.124876061,0.126442493
3.824795625,-0.015605072,-0.002387802,-0.162298241,0.163064217
3.834805625,-0.008850085,-0.010174493,-0.141043028,0.141686202
3.844815625,-0.01905905,-0.01101652,-0.139994622,0.141714873
3.854824625,-0.009915786,-0.003817108,-0.16304727,0.1633931
3.864865625,-0.008555527,-0.007193501,-0.135506299,0.135966542
3.874875625,-0.013130987,-0.002109703,-0.144336764,0.144948181
3.884884625,-0.011184033,-0.003609285,-0.16184859,0.162274692
3.894894625,-0.021184513,-0.003782262,-0.145384585,0.146968591
3.904904625,-0.02177444,-0.004973861,-0.150773964,0.152419335
3.914914625,-0.023350289,0.00241733,-0.159455325,0.161174068
3.924923625,-0.015253853,-0.010658597,-0.146282718,0.147461585
3.934933625,-0.017393637,-0.0035481,-0.149726143,0.150774817
3.944943625,-0.017391118,-0.003990478,-0.149728482,0.150787908
3.954953625,-0.018520571,-0.016970721,-0.138651516,0.140908694
3.964962625,-0.010010712,-0.000199527,-0.160955721,0.161266854
3.975003625,-0.016655182,0.000478631,-0.124583116,0.12569239
3.985012625,-0.021566222,0.003856147,-0.161703579,0.163180941
3.995022625,-0.013711255,0.001185267,-0.162901674,0.163481983
4.005032625,-0.013760901,-0.011688739,-0.126976966,0.128254196
4.015042625,-0.010946582,-0.004101246,-0.167691713,0.168098657
4.025052625,-0.012209388,-0.005904199,-0.157064983,0.157649414
4.035061625,-0.009538261,-0.006280458,-0.128325918,0.128833085
4.045071625,-0.015323533,-0.007179394,-0.167244986,0.168098898
4.055081625,-0.005495033,-0.017061993,-0.149583471,0.150653648
4.065091625,-0.011856906,-0.01479172,-0.138954402,0.140241603
4.075100625,-0.019554857,-0.006431426,-0.154969341,0.156330587
4.085110625,-0.008353245,-0.012856109,-0.1380551,0.138903805
4.095150625,-0.004117728,-0.006801701,-0.147636348,0.147850296
4.105160625,-0.009810486,-0.002241676,-0.160510163,0.160825319
4.115170625,-0.012034248,0.004339264,-0.140899186,0.141478737
4.125180625,-0.015331445,-0.010258182,-0.152275529,0.153388788
4.135189625,-0.015370759,-0.010823909,-0.143295375,0.144523291
4.145199625,-0.018062255,0.002512393,-0.13386557,0.135101992
4.155209625,-0.013555276,-0.012355697,-0.158116897,0.15917714
4.165219625,-0.009914205,-0.009418942,-0.146442347,0.147079464
4.175229625,-0.008641257,-0.006150567,-0.137760401,0.138168118
4.185238625,-0.003362208,-0.001665698,-0.149735498,0.149782504
4.195248625,-0.009245951,-0.005565334,-0.143748534,0.144153049
4.205258625,-0.013647198,-0.004616066,-0.144946629,0.145660836
4.215298625,-0.00579777,0.000523783,-0.14180375,0.141923191
4.225308625,-0.011657368,-0.012770081,-0.150186319,0.15117837
4.235318625,-0.01462525,-0.009332942,-0.143601769,0.144646016
4.245327625,-0.016172039,-0.00613478,-0.156177376,0.157132247
4.255337625,-0.011939183,-0.006181448,-0.148095354,0.148704366
4.265347625,-0.011932651,-0.005864401,-0.131180529,0.131852609
4.275378167,-0.012618629,-0.00410279,-0.156328234,0.156890342
4.285387167,-0.015174397,-0.008353131,-0.143007107,0.144052317
4.295397167,-0.01306701,-0.009323075,-0.133874926,0.134833832
4.305407167,-0.012550968,-0.007902795,-0.151688468,0.152411851
4.315417167,-0.012516134,-0.00176617,-0.135823218,0.136410115
4.325457167,-0.009191937,-0.009267709,-0.141212597,0.141814596
4.335467167,-0.008545701,-0.00600658,-0.155882092,0.156231669
4.345477167,-0.013353293,-0.006881689,-0.131333726,0.132190074
